Date,Open,High,Low,Close,Adj Close,Volume
2016-04-26,7.490000,7.490000,7.480000,7.480000,7.145939,6047
2016-04-27,7.470000,7.470000,7.370000,7.370000,7.040852,1536
2016-04-28,7.350000,7.390000,7.340000,7.340000,7.012193,671
2016-04-29,7.350000,7.400000,7.310000,7.310000,6.983532,22319
2016-05-02,7.310000,7.310000,7.250000,7.250000,6.926211,2149
2016-05-03,7.280000,7.280000,7.150000,7.210000,6.887998,4723
2016-05-04,7.200000,7.200000,7.060000,7.060000,6.744697,5288
2016-05-06,7.050000,7.150000,7.030000,7.150000,6.830678,5426
2016-05-09,7.150000,7.200000,6.950000,6.950000,6.639609,105032
2016-05-10,6.990000,6.990000,6.420000,6.550000,6.257474,8985
2016-05-11,7.090000,7.090000,6.850000,6.900000,6.591843,6582
2016-05-12,6.990000,6.990000,6.900000,6.900000,6.591843,11965
2016-05-13,6.910000,7.000000,6.870000,6.900000,6.591843,3931
2016-05-16,6.900000,7.030000,6.850000,6.890000,6.582289,10382
2016-05-17,6.890000,6.910000,6.800000,6.850000,6.544075,7025
2016-05-18,6.800000,6.800000,6.720000,6.800000,6.496308,3727
2016-05-19,6.800000,6.800000,6.800000,6.800000,6.496308,1547
2016-05-20,6.980000,6.980000,6.980000,6.980000,6.668270,12200
2016-05-23,6.980000,6.980000,6.850000,6.850000,6.544075,1907
2016-05-24,6.850000,6.850000,6.750000,6.850000,6.544075,1654
2016-05-25,6.900000,6.900000,6.850000,6.870000,6.563182,2336
2016-05-26,6.870000,7.000000,6.870000,7.000000,6.687376,1346
2016-05-27,7.000000,7.000000,6.950000,6.950000,6.639609,4121
2016-05-30,6.990000,6.990000,6.920000,6.940000,6.630056,2877
2016-05-31,6.940000,6.940000,6.800000,6.900000,6.591843,2761
2016-06-01,6.900000,6.900000,6.700000,6.800000,6.496308,17264
2016-06-02,6.800000,6.920000,6.800000,6.840000,6.534523,2653
2016-06-03,6.920000,6.920000,6.700000,6.700000,6.400774,2856
2016-06-06,6.900000,6.900000,6.900000,6.900000,6.591843,164
2016-06-07,6.920000,6.960000,6.700000,6.960000,6.649163,5545
2016-06-08,6.960000,6.960000,6.900000,6.930000,6.620502,3307
2016-06-09,6.930000,6.930000,6.880000,6.910000,6.601396,1567
2016-06-10,6.900000,6.900000,6.760000,6.760000,6.458095,1292
2016-06-13,6.770000,6.800000,6.680000,6.750000,6.448542,4196
2016-06-14,6.750000,6.750000,6.620000,6.620000,6.324347,4087
2016-06-15,6.620000,6.860000,6.620000,6.860000,6.553629,69644
2016-06-16,6.660000,6.700000,6.590000,6.700000,6.400774,5058
2016-06-17,6.790000,6.790000,6.780000,6.780000,6.477202,13402
2016-06-20,6.760000,6.850000,6.700000,6.700000,6.400774,96103
2016-06-21,6.800000,6.800000,6.580000,6.580000,6.286134,13105
2016-06-22,6.570000,6.710000,6.570000,6.710000,6.410328,1441
2016-06-23,6.600000,6.750000,6.600000,6.750000,6.448542,2518
2016-06-27,6.500000,6.680000,6.400000,6.580000,6.286134,10855
2016-06-28,6.690000,6.690000,6.550000,6.650000,6.353008,8079
2016-06-29,6.650000,6.670000,6.610000,6.670000,6.372114,6068
2016-06-30,6.750000,6.960000,6.700000,6.960000,6.649163,8757
2016-07-01,6.950000,7.080000,6.950000,6.960000,6.649163,6323
2016-07-04,6.960000,7.020000,6.890000,6.890000,6.582289,3062
2016-07-05,7.000000,7.000000,6.980000,6.980000,6.668270,1622
2016-07-06,6.980000,7.030000,6.860000,6.860000,6.553629,1077
2016-07-07,6.900000,6.990000,6.900000,6.950000,6.639609,1070
2016-07-08,6.900000,7.000000,6.830000,6.990000,6.677823,2163
2016-07-11,6.950000,6.950000,6.850000,6.890000,6.582289,6972
2016-07-12,6.950000,6.950000,6.900000,6.940000,6.630056,5747
2016-07-13,6.990000,6.990000,6.830000,6.900000,6.591843,3515
2016-07-14,6.850000,6.910000,6.850000,6.890000,6.582289,4318
2016-07-15,6.890000,6.890000,6.850000,6.850000,6.544075,3871
2016-07-18,6.830000,6.900000,6.830000,6.880000,6.572736,2508
2016-07-19,6.880000,6.880000,6.870000,6.870000,6.563182,5016
2016-07-20,6.880000,6.890000,6.880000,6.880000,6.572736,25677
2016-07-21,6.880000,6.900000,6.880000,6.890000,6.582289,5195
2016-07-22,6.910000,6.910000,6.880000,6.880000,6.572736,1586
2016-07-25,6.960000,6.960000,6.890000,6.890000,6.582289,2977
2016-07-26,6.960000,6.960000,6.890000,6.890000,6.582289,6544
2016-07-27,6.890000,6.900000,6.800000,6.800000,6.496308,6889
2016-07-28,6.790000,6.840000,6.790000,6.790000,6.486755,2741
2016-07-29,6.900000,6.900000,6.700000,6.700000,6.400774,7669
2016-08-01,6.970000,6.970000,6.810000,6.810000,6.505862,6185
2016-08-02,6.970000,6.970000,6.810000,6.890000,6.582289,4849
2016-08-03,6.890000,6.900000,6.810000,6.810000,6.505862,8503
2016-08-04,6.810000,6.940000,6.810000,6.900000,6.591843,16528
2016-08-05,6.670000,6.680000,6.400000,6.490000,6.200154,101879
2016-08-08,6.490000,6.490000,6.110000,6.140000,5.865784,56941
2016-08-09,6.200000,6.240000,6.140000,6.180000,5.903998,11810
2016-08-10,6.180000,6.250000,6.120000,6.200000,5.923104,7997
2016-08-11,6.290000,6.320000,6.290000,6.290000,6.009086,2308
2016-08-12,6.290000,6.340000,6.110000,6.200000,5.923104,4947
2016-08-15,6.200000,6.390000,6.200000,6.340000,6.056852,4785
2016-08-16,6.360000,6.470000,6.280000,6.470000,6.181046,18622
2016-08-17,6.500000,6.700000,6.500000,6.600000,6.305241,48428
2016-08-18,6.700000,6.700000,6.630000,6.630000,6.333901,8568
2016-08-19,6.630000,6.630000,6.560000,6.600000,6.305241,1355
2016-08-22,6.620000,6.630000,6.560000,6.570000,6.276581,6654
2016-08-23,6.620000,6.620000,6.550000,6.550000,6.257474,3710
2016-08-24,6.530000,6.560000,6.450000,6.470000,6.181046,9588
2016-08-25,6.470000,6.490000,6.430000,6.430000,6.142833,5798
2016-08-26,6.440000,6.480000,6.400000,6.430000,6.142833,8246
2016-08-29,6.430000,6.490000,6.410000,6.490000,6.200154,2689
2016-08-30,6.490000,6.520000,6.340000,6.370000,6.085513,15309
2016-08-31,6.380000,6.380000,6.290000,6.330000,6.047299,8048
2016-09-01,6.400000,6.400000,6.150000,6.170000,5.894445,18862
2016-09-02,6.180000,6.400000,6.180000,6.320000,6.037746,26382
2016-09-05,6.340000,6.400000,6.340000,6.350000,6.066407,8696
2016-09-06,6.360000,6.430000,6.360000,6.410000,6.123726,3793
2016-09-07,6.420000,6.420000,6.220000,6.230000,5.951766,15848
2016-09-08,6.230000,6.340000,6.230000,6.310000,6.028192,5608
2016-09-09,6.350000,6.410000,6.300000,6.300000,6.018639,8839
2016-09-12,6.300000,6.350000,6.210000,6.270000,5.989979,2867
2016-09-13,6.350000,6.360000,6.350000,6.350000,6.066407,989
2016-09-14,6.350000,6.350000,6.230000,6.230000,5.951766,1422
2016-09-15,6.230000,6.280000,6.190000,6.190000,5.913552,7680
2016-09-16,6.400000,6.420000,6.280000,6.380000,6.095066,9328
2016-09-19,6.380000,6.420000,6.300000,6.420000,6.133279,2055
2016-09-20,6.350000,6.350000,6.270000,6.270000,5.989979,3807
2016-09-21,6.300000,6.300000,6.200000,6.200000,5.923104,15787
2016-09-22,6.280000,6.300000,6.100000,6.190000,5.913552,11317
